rank,path_name,p_val,z_score,combined_score,overlapping_genes,adj_p_val,database
465,Erythropoietin Activates Phospholipase C Gamma (PLCG) R-HSA-9027277,0.00041083501677631094,60.52023121387283,471.89553923233433,"['LYN', 'PLCG1', 'JAK2']",0.0011363521740621366,Reactome_2022
466,IRS Activation R-HSA-74713,0.00041083501677631094,60.52023121387283,471.89553923233433,"['IRS1', 'INSR', 'GRB10']",0.0011363521740621366,Reactome_2022
467,Interleukin-23 Signaling R-HSA-9020933,0.00041083501677631094,60.52023121387283,471.89553923233433,"['STAT3', 'TYK2', 'JAK2']",0.0011363521740621366,Reactome_2022
468,MECP2 Regulates Transcription Factors R-HSA-9022707,0.00041083501677631094,60.52023121387283,471.89553923233433,"['MEF2C', 'CREB1', 'PPARG']",0.0011363521740621366,Reactome_2022
469,Sensing Of DNA Double Strand Breaks R-HSA-5693548,0.00041083501677631094,60.52023121387283,471.89553923233433,"['RAD50', 'KAT5', 'ATM']",0.0011363521740621366,Reactome_2022
470,p75NTR Negatively Regulates Cell Cycle Via SC1 R-HSA-193670,0.00041083501677631094,60.52023121387283,471.89553923233433,"['HDAC2', 'HDAC3', 'HDAC1']",0.0011363521740621366,Reactome_2022
471,Meiotic Recombination R-HSA-912446,0.00047812498744755083,10.117021276595745,77.35108615994416,"['RAD50', 'CDK4', 'RBBP8', 'ATM', 'BRCA1']",0.001316869668817407,Reactome_2022
472,Role Of Phospholipids In Phagocytosis R-HSA-2029485,0.00047812498744755083,10.117021276595745,77.35108615994416,"['SYK', 'PIK3CA', 'PRKCD', 'PIK3R1', 'PLCG1']",0.001316869668817407,Reactome_2022
473,Ovarian Tumor Domain Proteases R-HSA-5689896,0.0005078782563890273,5.916585760517799,44.87889332376455,"['VCP', 'TRAF6', 'PTEN', 'TRIM25', 'IKBKG', 'TP53', 'RHOA']",0.0013958599012806247,Reactome_2022
474,GRB2 Events In ERBB2 Signaling R-HSA-1963640,0.0005231249646357006,16.163706563706565,122.12795902566755,"['ERBB2', 'GRB2', 'HRAS', 'EGFR']",0.0014317104295292857,Reactome_2022
475,NOTCH4 Activation And Transmission Of Signal To Nucleus R-HSA-9013700,0.0005231249646357006,16.163706563706565,122.12795902566755,"['DLL4', 'JAG1', 'ADAM10', 'PSEN1']",0.0014317104295292857,Reactome_2022
476,Antigen Activates B Cell Receptor Leading To Second Messenger Generation R-HSA-983695,0.0005625749972762223,7.15047879616963,53.50693347070107,"['LYN', 'SYK', 'GRB2', 'PTPN6', 'PIK3R1', 'NCK1']",0.0015364443202922037,Reactome_2022
477,DNA Double-Strand Break Repair R-HSA-5693532,0.0006440398761225519,3.1581766301805594,23.205492063854194,"['PCNA', 'PARP1', 'PRKDC', 'SIRT6', 'BRCA1', 'MAPK8', 'RAD50', 'KAT5', 'ABL1', 'RBBP8', 'ATM', 'TP53BP1', 'TP53']",0.0017552449454073741,Reactome_2022
478,Defective HDR Thru Homologous Recombination (HRR) Due To BRCA1 Loss-Of-Function R-HSA-9701192,0.0006684968868607736,9.196412871461227,67.23018150148505,"['RAD50', 'KAT5', 'RBBP8', 'ATM', 'BRCA1']",0.0017992669832691628,Reactome_2022
479,G1/S-Specific Transcription R-HSA-69205,0.0006684968868607736,9.196412871461227,67.23018150148505,"['RBL2', 'PCNA', 'TFDP1', 'HDAC1', 'E2F4']",0.0017992669832691628,Reactome_2022
480,Impaired BRCA2 Binding To PALB2 R-HSA-9709603,0.0006684968868607736,9.196412871461227,67.23018150148505,"['RAD50', 'KAT5', 'RBBP8', 'ATM', 'BRCA1']",0.0017992669832691628,Reactome_2022
481,Nuclear Events Stimulated By ALK Signaling In Cancer R-HSA-9725371,0.0006684968868607736,9.196412871461227,67.23018150148505,"['STAT5A', 'CEBPB', 'STAT3', 'MAPK1', 'MAPK3']",0.0017992669832691628,Reactome_2022
482,Regulation Of TP53 Activity Thru Methylation R-HSA-6804760,0.0006684968868607736,9.196412871461227,67.23018150148505,"['PRMT5', 'MDM2', 'EP300', 'ATM', 'TP53']",0.0017992669832691628,Reactome_2022
483,Resolution Of D-loop Structures Thru Synthesis-Dependent Strand Annealing (SDSA) R-HSA-5693554,0.0006684968868607736,9.196412871461227,67.23018150148505,"['RAD50', 'KAT5', 'RBBP8', 'ATM', 'BRCA1']",0.0017992669832691628,Reactome_2022
484,G2/M DNA Damage Checkpoint R-HSA-69473,0.0006921078088682171,4.7777523460746165,34.76182155555309,"['RAD50', 'KAT5', 'YWHAQ', 'RBBP8', 'ATM', 'BRCA1', 'TP53BP1', 'TP53']",0.00185896725522455,Reactome_2022
485,"PTK6 Regulates RHO GTPases, RAS GTPase And MAP Kinases R-HSA-8849471",0.0008392595640608629,13.468468468468469,95.39703456468466,"['CRK', 'HRAS', 'RHOA', 'BCAR1']",0.0022357324452441023,Reactome_2022
486,Polo-like Kinase Mediated Events R-HSA-156711,0.0008392595640608629,13.468468468468469,95.39703456468466,"['PLK1', 'EP300', 'MYBL2', 'FOXM1']",0.0022357324452441023,Reactome_2022
487,SHC1 Events In EGFR Signaling R-HSA-180336,0.0008392595640608629,13.468468468468469,95.39703456468466,"['SHC1', 'GRB2', 'HRAS', 'EGFR']",0.0022357324452441023,Reactome_2022
488,p38MAPK Events R-HSA-171007,0.0008392595640608629,13.468468468468469,95.39703456468466,"['SRC', 'MAPKAPK2', 'MAPK14', 'HRAS']",0.0022357324452441023,Reactome_2022
489,Macroautophagy R-HSA-1632852,0.0008631162252554136,3.0483932886209155,21.50629637387329,"['BECN1', 'VCP', 'HSP90AA1', 'PRKAA1', 'PRKAA2', 'EPAS1', 'SRC', 'PRKAB1', 'HDAC6', 'MTOR', 'HSF1', 'ATM', 'SQSTM1']",0.0022945830119264574,Reactome_2022
490,HDR Thru Single Strand Annealing (SSA) R-HSA-5685938,0.0009102563626665519,6.396572827417381,44.787423074721325,"['RAD50', 'KAT5', 'ABL1', 'RBBP8', 'ATM', 'BRCA1']",0.002395714655446294,Reactome_2022
491,HSF1-dependent Transactivation R-HSA-3371571,0.0009102563626665519,6.396572827417381,44.787423074721325,"['CREBBP', 'HSP90AA1', 'HSF1', 'EP300', 'CAMK2G', 'MTOR']",0.002395714655446294,Reactome_2022
492,Signaling By FGFR2 In Disease R-HSA-5655253,0.0009102563626665519,6.396572827417381,44.787423074721325,"['PIK3CA', 'GRB2', 'PIK3R1', 'PLCG1', 'HRAS', 'FGFR2']",0.002395714655446294,Reactome_2022
493,Regulation Of NF-kappa B Signaling R-HSA-9758274,0.0009103715690695917,8.429239200515797,59.018647756859956,"['IKBKB', 'CHUK', 'TRAF6', 'IKBKG', 'TP53']",0.002395714655446294,Reactome_2022
494,Regulation Of RUNX1 Expression And Activity R-HSA-8934593,0.0009103715690695917,8.429239200515797,59.018647756859956,"['CDK6', 'CCND1', 'SRC', 'PTPN11', 'RUNX1']",0.002395714655446294,Reactome_2022
495,Unfolded Protein Response (UPR) R-HSA-381119,0.0009661210266786642,3.393672537508154,23.559626267816384,"['GSK3A', 'CEBPB', 'NFYA', 'SHC1', 'NFYB', 'DDIT3', 'NFYC', 'EIF2AK3', 'HDGF', 'ATF3', 'ATF4']",0.0025372875448126534,Reactome_2022
496,Activated NTRK2 Signals Thru PI3K R-HSA-9028335,0.0009908018063504724,30.25722543352601,209.2891084211993,"['PIK3CA', 'GRB2', 'PIK3R1']",0.002565821410867757,Reactome_2022
497,Activated NTRK3 Signals Thru RAS R-HSA-9034864,0.0009908018063504724,30.25722543352601,209.2891084211993,"['SHC1', 'GRB2', 'HRAS']",0.002565821410867757,Reactome_2022
498,Drug-mediated Inhibition Of CDK4/CDK6 Activity R-HSA-9754119,0.0009908018063504724,30.25722543352601,209.2891084211993,"['CDK6', 'CCND1', 'CDK4']",0.002565821410867757,Reactome_2022
499,NR1H2 And NR1H3 Regulate Gene Expression Linked To Gluconeogenesis R-HSA-9632974,0.0009908018063504724,30.25722543352601,209.2891084211993,"['RXRB', 'RXRA', 'NR1H3']",0.002565821410867757,Reactome_2022
500,PTK6 Expression R-HSA-8849473,0.0009908018063504724,30.25722543352601,209.2891084211993,"['EPAS1', 'NR3C1', 'HIF1A']",0.002565821410867757,Reactome_2022
501,RUNX1 Regulates Transcription Of Genes Involved In Differentiation Of Myeloid Cells R-HSA-8939246,0.0009908018063504724,30.25722543352601,209.2891084211993,"['CREBBP', 'PRKCB', 'RUNX1']",0.002565821410867757,Reactome_2022
502,Suppression Of Apoptosis R-HSA-9635465,0.0009908018063504724,30.25722543352601,209.2891084211993,"['GSK3A', 'MAPK1', 'MAPK3']",0.002565821410867757,Reactome_2022
503,Positive Epigenetic Regulation Of rRNA Expression R-HSA-5250913,0.0011016464952424507,5.069417475728155,34.52754593711927,"['GSK3B', 'HDAC2', 'TBP', 'MTA1', 'HDAC1', 'EP300', 'MTA3']",0.002847197701421841,Reactome_2022
504,EGFR Downregulation R-HSA-182971,0.0011364789891517909,6.0761627906976745,41.19529245528142,"['HGS', 'GRB2', 'PTPN12', 'CBL', 'EPS15', 'EGFR']",0.0029255894770244123,Reactome_2022
505,Nonhomologous End-Joining (NHEJ) R-HSA-5693571,0.0011364789891517909,6.0761627906976745,41.19529245528142,"['RAD50', 'KAT5', 'PRKDC', 'ATM', 'BRCA1', 'TP53BP1']",0.0029255894770244123,Reactome_2022
506,G1/S Transition R-HSA-69206,0.001141555234938327,2.945928836498581,19.95973931671795,"['RB1', 'PCNA', 'HDAC1', 'PSMA5', 'RBL2', 'PPP2CA', 'TFDP1', 'CCND1', 'CDK4', 'AKT2', 'MYC', 'AKT1', 'E2F4']",0.0029328494178257414,Reactome_2022
507,Formation Of Senescence-Associated Heterochromatin Foci (SAHF) R-HSA-2559584,0.0012695813133818538,11.543298400441257,76.98304321622291,"['RB1', 'HMGA1', 'HMGA2', 'TP53']",0.003223546303508613,Reactome_2022
508,G Beta:Gamma Signaling Thru PI3Kgamma R-HSA-392451,0.0012695813133818538,11.543298400441257,76.98304321622291,"['PDPK1', 'AKT2', 'AKT1', 'RHOA']",0.003223546303508613,Reactome_2022
509,Killing Mechanisms R-HSA-9664420,0.0012695813133818538,11.543298400441257,76.98304321622291,"['JUN', 'MAPK8', 'DVL2', 'NOX1']",0.003223546303508613,Reactome_2022
510,MET Activates RAP1 And RAC1 R-HSA-8875555,0.0012695813133818538,11.543298400441257,76.98304321622291,"['DOCK7', 'GRB2', 'CRK', 'CRKL']",0.003223546303508613,Reactome_2022
511,Regulation Of FZD By Ubiquitination R-HSA-4641263,0.0012695813133818538,11.543298400441257,76.98304321622291,"['USP8', 'ZNRF3', 'FZD6', 'LRP6']",0.003223546303508613,Reactome_2022
512,STING Mediated Induction Of Host Immune Responses R-HSA-1834941,0.0012695813133818538,11.543298400441257,76.98304321622291,"['TBK1', 'IRF3', 'PRKDC', 'STAT6']",0.003223546303508613,Reactome_2022
513,RHO GTPases Activate PKNs R-HSA-5625740,0.0014033863847582823,5.786267995570321,38.00922556512159,"['PPP1CB', 'NCOA2', 'KDM1A', 'YWHAQ', 'PDPK1', 'RHOA']",0.0035563397664439902,Reactome_2022
514,Pyroptosis R-HSA-5620971,0.001581030980287406,7.223680574744405,46.590414589048976,"['CASP3', 'IRF1', 'IRF2', 'CASP1', 'TP53']",0.003988171021412482,Reactome_2022
515,Response Of Mtb To Phagocytosis R-HSA-9637690,0.001581030980287406,7.223680574744405,46.590414589048976,"['GSK3A', 'HGS', 'MAPK1', 'ENO1', 'MAPK3']",0.003988171021412482,Reactome_2022
516,S Phase R-HSA-69242,0.0015829971131144926,2.5957777554909236,16.73870496595946,"['RB1', 'GSK3B', 'PCNA', 'SMC3', 'PSMA5', 'RBL2', 'TFDP1', 'CCND1', 'CDK4', 'AKT2', 'MYC', 'LRIG1', 'AKT1', 'E2F4', 'ANAPC1']",0.003988171021412482,Reactome_2022
517,TP53 Regulates Transcription Of Cell Cycle Genes R-HSA-6791312,0.0018279978741821122,4.5775133103664265,28.85908815816393,"['RBL2', 'TFDP1', 'PCNA', 'EP300', 'E2F4', 'TP53', 'AURKA']",0.0045484267187816865,Reactome_2022
518,CTNNB1 S33 Mutants Not Phosphorylated R-HSA-5358747,0.0018333658466473874,10.099420849420849,63.64252800814689,"['PPP2CA', 'GSK3B', 'AXIN1', 'CTNNB1']",0.0045484267187816865,Reactome_2022
519,ERKs Are Inactivated R-HSA-202670,0.0018333658466473874,10.099420849420849,63.64252800814689,"['PPP2CA', 'DUSP3', 'MAPK1', 'MAPK3']",0.0045484267187816865,Reactome_2022
520,Endogenous Sterols R-HSA-211976,0.0018333658466473874,10.099420849420849,63.64252800814689,"['NCOA1', 'NCOA2', 'RXRA', 'AHR']",0.0045484267187816865,Reactome_2022
521,MET Activates PTK2 Signaling R-HSA-8874081,0.0018333658466473874,10.099420849420849,63.64252800814689,"['ITGB1', 'ITGA3', 'SRC', 'PTK2']",0.0045484267187816865,Reactome_2022
522,NF-kB Activation Thru FADD/RIP-1 Pathway Mediated By Caspase-8 And -10 R-HSA-933543,0.0018333658466473874,10.099420849420849,63.64252800814689,"['IKBKB', 'CHUK', 'TRIM25', 'IKBKG']",0.0045484267187816865,Reactome_2022
523,Negative Regulation Of FLT3 R-HSA-9706369,0.0018333658466473874,10.099420849420849,63.64252800814689,"['ABL2', 'CSK', 'CBL', 'SH2B3']",0.0045484267187816865,Reactome_2022
524,Platelet Sensitization By LDL R-HSA-432142,0.0018333658466473874,10.099420849420849,63.64252800814689,"['PPP2CA', 'PTPN11', 'PTPN6', 'MAPK14']",0.0045484267187816865,Reactome_2022
525,Activated NTRK2 Signals Thru FRS2 And FRS3 R-HSA-9028731,0.0019117604740297462,20.16955684007707,126.25599511103472,"['GRB2', 'PTPN11', 'HRAS']",0.004698088121434159,Reactome_2022
526,Activated NTRK2 Signals Thru RAS R-HSA-9026519,0.0019117604740297462,20.16955684007707,126.25599511103472,"['SHC1', 'GRB2', 'HRAS']",0.004698088121434159,Reactome_2022
527,Activation Of TFAP2 (AP-2) Family Of Transcription Factors R-HSA-8866907,0.0019117604740297462,20.16955684007707,126.25599511103472,"['WWOX', 'CREBBP', 'EP300']",0.004698088121434159,Reactome_2022
528,MET Activates PI3K/AKT Signaling R-HSA-8851907,0.0019117604740297462,20.16955684007707,126.25599511103472,"['PIK3CA', 'GRB2', 'PIK3R1']",0.004698088121434159,Reactome_2022
529,SOS-mediated Signaling R-HSA-112412,0.0019117604740297462,20.16955684007707,126.25599511103472,"['IRS1', 'GRB2', 'HRAS']",0.004698088121434159,Reactome_2022
530,ISG15 Antiviral Mechanism R-HSA-1169408,0.0019454016940075455,3.5844513243894047,22.375173175841063,"['RANBP2', 'IRF3', 'STAT1', 'TRIM25', 'EIF2AK2', 'PLCG1', 'EIF4E', 'JAK1', 'MAPK3']",0.004771740004169451,Reactome_2022
531,Cyclin E Associated Events During G1/S Transition R-HSA-69202,0.002019833223911746,3.2790448588709675,20.34562189085613,"['RB1', 'PSMA5', 'RBL2', 'TFDP1', 'CCND1', 'CDK4', 'AKT2', 'MYC', 'AKT1', 'E2F4']",0.004915564917607658,Reactome_2022
532,Ca-dependent Events R-HSA-111996,0.0020267252275674654,6.741457124435848,41.80602711963464,"['CREB1', 'PRKCD', 'MAPK1', 'PRKCA', 'CAMK2G']",0.004915564917607658,Reactome_2022
533,Infection With Mycobacterium Tuberculosis R-HSA-9635486,0.0020267252275674654,6.741457124435848,41.80602711963464,"['GSK3A', 'HGS', 'MAPK1', 'ENO1', 'MAPK3']",0.004915564917607658,Reactome_2022
534,Resolution Of D-Loop Structures R-HSA-5693537,0.0020267252275674654,6.741457124435848,41.80602711963464,"['RAD50', 'KAT5', 'RBBP8', 'ATM', 'BRCA1']",0.004915564917607658,Reactome_2022
535,Resolution Of D-loop Structures Thru Holliday Junction Intermediates R-HSA-5693568,0.0020267252275674654,6.741457124435848,41.80602711963464,"['RAD50', 'KAT5', 'RBBP8', 'ATM', 'BRCA1']",0.004915564917607658,Reactome_2022
536,Sema4D In Semaphorin Signaling R-HSA-400685,0.0020267252275674654,6.741457124435848,41.80602711963464,"['ROCK1', 'RRAS', 'ERBB2', 'PLXNB1', 'RHOA']",0.004915564917607658,Reactome_2022
537,RHO GTPases Activate WASPs And WAVEs R-HSA-5663213,0.002077673341906134,5.282103134479272,32.624944856012426,"['ABL1', 'MAPK1', 'GRB2', 'PTK2', 'MAPK3', 'NCK1']",0.005029749244837941,Reactome_2022
538,Mitotic G2-G2/M Phases R-HSA-453274,0.0021580352749083404,2.4209632557458645,14.861221100492877,"['HSP90AA1', 'PLK1', 'CSNK1D', 'PRKCA', 'CSNK1E', 'FOXM1', 'AURKA', 'PPP1CB', 'PSMA5', 'PPP2CA', 'XPO1', 'EP300', 'MYBL2', 'E2F3', 'BTRC', 'TP53']",0.005214583378031306,Reactome_2022
539,Neurofascin Interactions R-HSA-447043,0.002250648024465983,inf,inf,"['SDCBP', 'NFASC']",0.00539823326901435,Reactome_2022
540,Phospholipase C-mediated Cascade: FGFR1 R-HSA-5654219,0.002250648024465983,inf,inf,"['PLCG1', 'FGFR1']",0.00539823326901435,Reactome_2022
541,Phospholipase C-mediated Cascade; FGFR2 R-HSA-5654221,0.002250648024465983,inf,inf,"['PLCG1', 'FGFR2']",0.00539823326901435,Reactome_2022
542,Phospholipase C-mediated Cascade; FGFR3 R-HSA-5654227,0.002250648024465983,inf,inf,"['PLCG1', 'FGFR3']",0.00539823326901435,Reactome_2022
543,Autophagy R-HSA-9612973,0.0024592529883632006,2.675795280903336,16.07590414903422,"['BECN1', 'VCP', 'HSP90AA1', 'PRKAA1', 'PRKAA2', 'EPAS1', 'SRC', 'PRKAB1', 'HDAC6', 'MTOR', 'HSF1', 'ATM', 'SQSTM1']",0.005887714336781143,Reactome_2022
544,Cyclin A:Cdk2-associated Events At S Phase Entry R-HSA-69656,0.002486745267138581,3.17596435546875,19.045561259013315,"['RB1', 'PSMA5', 'RBL2', 'TFDP1', 'CCND1', 'CDK4', 'AKT2', 'MYC', 'AKT1', 'E2F4']",0.005931685958312212,Reactome_2022
545,Homology Directed Repair R-HSA-5693538,0.002486745267138581,3.17596435546875,19.045561259013315,"['RAD50', 'PCNA', 'KAT5', 'PARP1', 'ABL1', 'RBBP8', 'ATM', 'SIRT6', 'TP53BP1', 'BRCA1']",0.005931685958312212,Reactome_2022
546,PLC Beta Mediated Events R-HSA-112043,0.0024946562155660126,5.061531007751938,30.336814258761176,"['CREB1', 'GNAQ', 'PRKCD', 'MAPK1', 'PRKCA', 'CAMK2G']",0.005939657656109554,Reactome_2022
547,Activation Of IRF3/IRF7 Mediated By TBK1/IKK Epsilon R-HSA-936964,0.002549619675079075,8.976404976404977,53.605394678378694,"['TBK1', 'IRF3', 'PTPN11', 'IKBKE']",0.00603735077887577,Reactome_2022
548,InlB-mediated Entry Of Listeria Monocytogenes Into Host Cell R-HSA-8875360,0.002549619675079075,8.976404976404977,53.605394678378694,"['HGS', 'GRB2', 'CBL', 'EPS15']",0.00603735077887577,Reactome_2022
549,NRIF Signals Cell Death From Nucleus R-HSA-205043,0.002549619675079075,8.976404976404977,53.605394678378694,"['MAPK8', 'TRAF6', 'PSEN1', 'SQSTM1']",0.00603735077887577,Reactome_2022
550,RHO GTPase Cycle R-HSA-9012999,0.0025768240456919365,1.9014321295143213,11.334812700988397,"['ITGB1', 'GRB7', 'VCP', 'ROCK1', 'SRC', 'CUL3', 'DOCK7', 'PIK3R3', 'PIK3R1', 'NCK2', 'ABL2', 'PLXNA1', 'PTK2B', 'CSK', 'NCK1', 'HSP90AA1', 'JAG1', 'USP9X', 'NCOA3', 'CAV1', 'RHOA', 'VAV2', 'PIK3CA', 'HGS', 'PLXNB1', 'GRB2', 'NOX1']",0.006090675017090032,Reactome_2022
551,AMPK Inhibits chREBP Transcriptional Activity R-HSA-163680,0.00322794618618649,15.125722543352602,86.75977108791088,"['MLXIPL', 'STK11', 'PRKAA2']",0.0075338061796094025,Reactome_2022
552,DEx/H-box Helicases Activate Type I IFN And Inflammatory Cytokines Production R-HSA-3134963,0.00322794618618649,15.125722543352602,86.75977108791088,"['NFKB1', 'RELA', 'NFKB2']",0.0075338061796094025,Reactome_2022
553,ERBB2 Activates PTK6 Signaling R-HSA-8847993,0.00322794618618649,15.125722543352602,86.75977108791088,"['ERBB3', 'ERBB2', 'EGFR']",0.0075338061796094025,Reactome_2022
554,FRS-mediated FGFR4 Signaling R-HSA-5654712,0.00322794618618649,15.125722543352602,86.75977108791088,"['PTPN11', 'GRB2', 'HRAS']",0.0075338061796094025,Reactome_2022
555,Inhibition Of Replication Initiation Of Damaged DNA By RB1/E2F1 R-HSA-113501,0.00322794618618649,15.125722543352602,86.75977108791088,"['RB1', 'PPP2CA', 'TFDP1']",0.0075338061796094025,Reactome_2022
556,Loss Of MECP2 Binding Ability To NCoR/SMRT Complex R-HSA-9022537,0.00322794618618649,15.125722543352602,86.75977108791088,"['NCOR2', 'HDAC3', 'NCOR1']",0.0075338061796094025,Reactome_2022
557,SHC-mediated cascade:FGFR4 R-HSA-5654719,0.00322794618618649,15.125722543352602,86.75977108791088,"['SHC1', 'GRB2', 'HRAS']",0.0075338061796094025,Reactome_2022
558,Beta-catenin Phosphorylation Cascade R-HSA-196299,0.0034368232878876363,8.077992277992278,45.82812796841555,"['PPP2CA', 'GSK3B', 'AXIN1', 'CTNNB1']",0.007949947107213393,Reactome_2022
559,ERCC6 (CSB) And EHMT2 (G9a) Positively Regulate rRNA Expression R-HSA-427389,0.0034368232878876363,8.077992277992278,45.82812796841555,"['HDAC2', 'MTA1', 'HDAC1', 'MTA3']",0.007949947107213393,Reactome_2022
560,Laminin Interactions R-HSA-3000157,0.0034368232878876363,8.077992277992278,45.82812796841555,"['ITGB1', 'ITGA3', 'ITGB4', 'ITGAV']",0.007949947107213393,Reactome_2022
561,Signaling By Hippo R-HSA-2028269,0.0034368232878876363,8.077992277992278,45.82812796841555,"['YAP1', 'CASP3', 'DVL2', 'STK4']",0.007949947107213393,Reactome_2022
562,TGF-beta Receptor Signaling In EMT (Epithelial To Mesenchymal Transition) R-HSA-2173791,0.0034368232878876363,8.077992277992278,45.82812796841555,"['PRKCZ', 'RHOA', 'TGFBR1', 'TGFBR2']",0.007949947107213393,Reactome_2022
563,Antiviral Mechanism By IFN-stimulated Genes R-HSA-1169410,0.0037886280118731063,3.2052939365958757,17.87192192222875,"['RANBP2', 'IRF3', 'STAT1', 'TRIM25', 'EIF2AK2', 'PLCG1', 'EIF4E', 'JAK1', 'MAPK3']",0.008748164148197226,Reactome_2022
564,SARS-CoV-1 Infection R-HSA-9678108,0.003804123910866386,3.9398597626752965,21.951596714287025,"['RB1', 'GSK3B', 'BECN1', 'GSK3A', 'DDX5', 'VCP', 'CAV1']",0.008768370716535996,Reactome_2022
565,DAG And IP3 Signaling R-HSA-1489509,0.003910227388711599,5.616269073715882,31.137492949254252,"['CREB1', 'PRKCD', 'PRKCA', 'PLCG1', 'CAMK2G']",0.008965247981172979,Reactome_2022
566,Impaired BRCA2 Binding To RAD51 R-HSA-9709570,0.003910227388711599,5.616269073715882,31.137492949254252,"['RAD50', 'KAT5', 'RBBP8', 'ATM', 'BRCA1']",0.008965247981172979,Reactome_2022
567,TNFR1-induced NFkappaB Signaling Pathway R-HSA-5357956,0.003910227388711599,5.616269073715882,31.137492949254252,"['IKBKB', 'CHUK', 'IKBKG', 'TNF', 'MAP3K7']",0.008965247981172979,Reactome_2022
568,DNA Repair R-HSA-73894,0.004040728621094042,2.04601593625498,11.276269524562935,"['VCP', 'PCNA', 'PARP1', 'PRKDC', 'SIRT6', 'BRCA1', 'PIAS1', 'YY1', 'MAPK8', 'RAD50', 'KAT5', 'ABL1', 'LRIG1', 'RBBP8', 'TRIM25', 'EP300', 'ATM', 'TP53BP1', 'TP53', 'HMGN1']",0.009248146491940588,Reactome_2022
569,Negative Regulation Of MAPK Pathway R-HSA-5675221,0.004125114627595279,4.497846683893195,24.696153490048705,"['PPP2CA', 'MAP2K1', 'MAP2K2', 'MAPK1', 'HRAS', 'MAPK3']",0.00942469071331083,Reactome_2022
570,Deregulated CDK5 Triggers Neurodegenerative Pathways In Alzheimers Disease Models R-HSA-8862803,0.00451271756596164,7.342927342927343,39.658091306235754,"['APP', 'JUN', 'CAPN1', 'FOXO3']",0.010256176286276454,Reactome_2022
571,G-protein Beta:Gamma Signaling R-HSA-397795,0.00451271756596164,7.342927342927343,39.658091306235754,"['PDPK1', 'AKT2', 'AKT1', 'RHOA']",0.010256176286276454,Reactome_2022
572,Nephrin Family Interactions R-HSA-373753,0.00451271756596164,7.342927342927343,39.658091306235754,"['PIK3CA', 'NCK2', 'PIK3R1', 'NCK1']",0.010256176286276454,Reactome_2022
573,Meiosis R-HSA-1500620,0.004812291017579664,4.336794019933555,23.143656927164898,"['RAD50', 'CDK4', 'RBBP8', 'ATM', 'BRCA1', 'SMC3']",0.010917937736219133,Reactome_2022
574,Regulation Of mRNA Stability By Proteins That Bind AU-rich Elements R-HSA-450531,0.0048397885056265565,2.8609154929577465,15.251209360279105,"['PSMA5', 'XPO1', 'PRKCD', 'MAPKAPK2', 'HSPB1', 'AKT1', 'PRKCA', 'PABPC1', 'MAPK14', 'ELAVL1']",0.010961193479642027,Reactome_2022
575,Processing Of DNA Double-Strand Break Ends R-HSA-5693607,0.00493747460424384,3.73178334184977,19.81913297248669,"['RAD50', 'KAT5', 'RBBP8', 'SIRT6', 'ATM', 'BRCA1', 'TP53BP1']",0.011036842440496016,Reactome_2022
576,Activation Of AMPK Downstream Of NMDARs R-HSA-9619483,0.004983558855823971,12.09942196531792,64.14642874817115,"['PRKAA1', 'PRKAA2', 'PRKAB1']",0.011036842440496016,Reactome_2022
577,Adenylate Cyclase Inhibitory Pathway R-HSA-170670,0.004983558855823971,12.09942196531792,64.14642874817115,"['GNAI3', 'GNAI1', 'GNAI2']",0.011036842440496016,Reactome_2022
578,Caspase Activation Via Dependence Receptors In Absence Of Ligand R-HSA-418889,0.004983558855823971,12.09942196531792,64.14642874817115,"['DAPK1', 'CASP3', 'DAPK3']",0.011036842440496016,Reactome_2022
579,GRB2:SOS Provides Linkage To MAPK Signaling For Integrins R-HSA-354194,0.004983558855823971,12.09942196531792,64.14642874817115,"['SRC', 'GRB2', 'PTK2']",0.011036842440496016,Reactome_2022
580,PD-1 Signaling R-HSA-389948,0.004983558855823971,12.09942196531792,64.14642874817115,"['PTPN11', 'CSK', 'PTPN6']",0.011036842440496016,Reactome_2022
581,Recycling Of Bile Acids And Salts R-HSA-159418,0.004983558855823971,12.09942196531792,64.14642874817115,"['NCOA1', 'NCOA2', 'RXRA']",0.011036842440496016,Reactome_2022
582,Regulation Of TP53 Activity Thru Association With Co-factors R-HSA-6804759,0.004983558855823971,12.09942196531792,64.14642874817115,"['AKT2', 'AKT1', 'TP53']",0.011036842440496016,Reactome_2022
583,SHC1 Events In ERBB4 Signaling R-HSA-1250347,0.004983558855823971,12.09942196531792,64.14642874817115,"['SHC1', 'GRB2', 'HRAS']",0.011036842440496016,Reactome_2022
584,Sema4D Mediated Inhibition Of Cell Attachment And Migration R-HSA-416550,0.004983558855823971,12.09942196531792,64.14642874817115,"['RRAS', 'PLXNB1', 'RHOA']",0.011036842440496016,Reactome_2022
585,Synthesis Of Bile Acids And Bile Salts Via 27-Hydroxycholesterol R-HSA-193807,0.004983558855823971,12.09942196531792,64.14642874817115,"['NCOA1', 'NCOA2', 'RXRA']",0.011036842440496016,Reactome_2022
586,TP53 Regulates Transcription Of Caspase Activators And Caspases R-HSA-6803207,0.004983558855823971,12.09942196531792,64.14642874817115,"['CASP1', 'ATM', 'TP53']",0.011036842440496016,Reactome_2022
